00:33.0,-0.88,-0.73,0.12,-1,25.1,0.015,0
00:33.0,-0.78,-0.28,0.01,-1,25.1,0.015,0
00:33.1,-1.06,0.5,-0.22,-1,25.1,0.015,0
00:33.1,-0.99,0.12,-0.18,-1,25.1,0.017,0
00:33.1,-0.9,-0.03,-0.4,-1,25.1,0.017,0
00:33.2,-1.06,0.17,-0.04,-1,25.1,0.017,0
00:33.2,-0.88,-0.04,0.09,-1,25.1,0.017,0
00:33.2,-0.89,0,-0.43,-1,25.1,0.017,0
00:33.2,-1.05,-0.11,0.15,-1,25.1,0.017,0
00:33.3,-0.82,0.43,-0.6,-1,25.1,0.018,0
00:33.3,-0.85,0.5,-0.18,-1,25.1,0.017,0
00:33.3,-1.15,-0.06,0.24,-1,25.3,0.018,0
00:33.4,-0.93,0.38,-0.13,-1,25.1,0.018,0
00:33.4,-0.61,0.45,-0.03,-1,25.1,0.018,0
00:33.4,-1.09,0.49,0.5,-1,25.1,0.018,0
00:33.5,-1.19,0.24,0.76,-1,25.1,0.018,0
00:33.5,-1.27,0.1,0.18,-1,25.1,0.017,0
00:33.5,-1.03,0.53,-0.13,-1,25.1,0.017,0
00:33.6,-0.93,0.46,0.3,-1,25.1,0.017,0
00:33.6,-0.91,0.05,0.5,-1,25.3,0.017,0
00:33.6,-1.03,0.57,0.17,-1,25.1,0.017,0
00:33.7,-0.88,0.64,0.05,-1,25.1,0.017,0
00:33.7,-0.94,0.61,-0.04,-1,25.1,0.015,0
00:33.7,-1.02,0.58,0.24,-1,25.1,0.017,0
00:33.8,-1.1,0.48,0.04,-1,25.1,0.017,0
00:33.8,-0.94,0.24,0,-1,25.3,0.017,0
00:33.8,-0.78,-0.02,0.04,-1,25.3,0.017,0
00:33.8,-0.79,-0.16,0.02,-1,25.3,0.017,0
00:33.9,-0.84,0,0.41,-1,25.1,0.017,0
00:33.9,-1.73,-0.63,0.36,-1,25.1,0.017,0
00:33.9,-0.92,0.19,0.11,-1,25.3,0.017,0
00:34.0,-0.93,-0.48,0.1,-1,25.1,0.017,0
00:34.0,-0.98,-0.44,0.27,-1,25.1,0.017,0
00:34.0,-1,-0.05,0.03,-1,25.1,0.017,0
00:34.1,-0.92,-0.19,0.09,-1,25.3,0.017,0
00:34.1,-0.96,-0.65,0.19,-1,25.1,0.017,0
00:34.1,-0.84,-0.6,-0.04,-1,25.1,0.017,0
00:34.2,-0.98,-0.49,0.22,-1,25.1,0.017,0
00:34.2,-0.86,-0.62,0.24,-1,25.1,0.017,0
00:34.2,-0.89,-0.61,0.06,-1,25.1,0.017,0
00:34.3,-0.85,-0.56,0.04,-1,25.3,0.017,0
00:34.3,-0.96,-0.39,0.14,-1,25.1,0.017,0
00:34.3,-0.85,-0.58,0.23,-1,25.3,0.017,0
00:34.3,-0.8,-0.57,0.17,-1,25.1,0.018,0
00:34.4,-0.83,-0.5,0.07,-1,25.1,0.018,0
00:34.4,-0.94,-0.46,0.07,-1,25.3,0.017,0
00:34.4,-0.95,-0.41,0.18,-1,25.1,0.018,0
00:34.5,-0.97,-0.73,0.25,-1,25.1,0.018,0
00:34.5,-0.91,-0.1,-0.11,-1,25.3,0.018,0
00:34.5,-1.2,0.07,0.16,-1,25.1,0.018,0
00:34.6,-1.08,-0.65,0.33,-1,25.3,0.018,0
00:34.6,-0.85,-0.14,0.03,-1,25.1,0.02,0
00:34.6,-0.74,-0.67,0.46,-1,25.1,0.018,0
00:34.7,-0.93,-0.19,0.19,-1,25.3,0.02,0
00:34.7,-1.18,0,0.05,-1,25.1,0.018,0
00:34.7,-1.09,0.03,0.31,-1,25.1,0.018,0
00:34.8,-0.84,-0.34,0.15,-1,25.1,0.02,0
00:34.8,-0.83,-0.46,0.07,-1,25.1,0.02,0
00:34.8,-0.98,-0.3,-0.02,-1,25.1,0.02,0
00:34.8,-0.88,-0.51,0.15,-1,25.1,0.018,0
00:34.9,-0.87,-0.65,0.28,-1,25.1,0.018,0
00:34.9,-0.67,-0.83,0.31,-1,25.3,0.018,0
00:34.9,-0.6,-0.94,0.39,-1,25.1,0.018,0
