[SUBJECTNAME]=sn003
[AGE]=
[FIELD1]=eye-gaze
[FIELD2]=
[FIELD3]=
[FIELD4]=
[FIELD5]=
[FIELD6]=
[CODER]=
[VIDEOFILE]=G:\Backup experiment\SN003_Ian\SN003_02_03_F.avi
[RESOLUTION]=30.0003
[STARTCODES]

4740	157.9653	0
4741	157.9986	0
4742	158.0319	0
4743	158.0653	0
4744	158.0986	0
4745	158.1319	0
4746	158.1653	0
4747	158.1986	0
4748	158.2319	0
4749	158.2653	0
4750	158.2986	0
4751	158.3319	0
4752	158.3653	0
4753	158.3986	0
4754	158.4319	0
4755	158.4653	0
4756	158.4986	0
4757	158.5319	0
4758	158.5653	0
4759	158.5986	0
4760	158.6319	0
4761	158.6653	0
4762	158.6986	0
4763	158.7319	0
4764	158.7653	0
4765	158.7986	0
4766	158.8319	0
4767	158.8653	0
4768	158.8986	0
4769	158.9319	0
4770	158.9653	0
4771	158.9986	0
4772	159.0319	0
4773	159.0653	0
4774	159.0986	0
4775	159.1319	0
4776	159.1653	0
4777	159.1986	0
4778	159.2319	0
4779	159.2653	0
4780	159.2986	0
4781	159.3319	0
4782	159.3653	0
4783	159.3986	0
4784	159.4319	0
4785	159.4653	0
4786	159.4986	0
4787	159.5319	0
4788	159.5653	0
4789	159.5986	0
4790	159.6319	0
4791	159.6653	0
4792	159.6986	0
4793	159.7319	0
4794	159.7653	0
4795	159.7986	0
4796	159.8319	0
4797	159.8653	0
4798	159.8986	0
4799	159.9319	0
4800	159.9653	0
4801	159.9986	0
4802	160.0319	0
4803	160.0653	0
4804	160.0986	0
4805	160.1319	0
4806	160.1653	0
4807	160.1986	0
4808	160.2319	0
4809	160.2653	0
4810	160.2986	0
4811	160.3319	0
4812	160.3653	0
4813	160.3986	0
4814	160.4319	0
4815	160.4653	1
4816	160.4986	1
4817	160.5319	1
4818	160.5653	1
4819	160.5986	1
4820	160.6319	1
4821	160.6653	1
4822	160.6986	1
4823	160.7319	1
4824	160.7653	1
4825	160.7986	1
4826	160.8319	1
4827	160.8653	1
4828	160.8986	1
4829	160.9319	1
4830	160.9653	1
4831	160.9986	1
4832	161.0319	1
4833	161.0653	1
4834	161.0986	1
4835	161.1319	1
4836	161.1653	1
4837	161.1986	1
4838	161.2319	1
4839	161.2653	1
4840	161.2986	1
4841	161.3319	1
4842	161.3653	1
4843	161.3986	1
4844	161.4319	1
4845	161.4653	1
4846	161.4986	1
4847	161.5319	1
4848	161.5653	1
4849	161.5986	1
4850	161.6319	1
4851	161.6652	1
4852	161.6986	1
4853	161.7319	1
4854	161.7652	1
4855	161.7986	1
4856	161.8319	1
4857	161.8652	1
4858	161.8986	1
4859	161.9319	1
4860	161.9652	1
4861	161.9986	1
4862	162.0319	1
4863	162.0652	1
4864	162.0986	1
4865	162.1319	1
4866	162.1652	1
4867	162.1986	1
4868	162.2319	1
4869	162.2652	1
4870	162.2986	1
4871	162.3319	1
4872	162.3652	1
4873	162.3986	1
4874	162.4319	1
4875	162.4652	1
4876	162.4986	1
4877	162.5319	1
4878	162.5652	1
4879	162.5986	1
4880	162.6319	1
4881	162.6652	1
4882	162.6986	1
4883	162.7319	1
4884	162.7652	1
4885	162.7986	1
4886	162.8319	1
4887	162.8652	1
4888	162.8986	1
4889	162.9319	1
4890	162.9652	1
4891	162.9986	1
4892	163.0319	1
4893	163.0652	1
4894	163.0986	1
4895	163.1319	1
4896	163.1652	1
4897	163.1986	1
4898	163.2319	1
