[SUBJECTNAME]=004
[AGE]=
[FIELD1]=eye-gaze
[FIELD2]=
[FIELD3]=
[FIELD4]=
[FIELD5]=
[FIELD6]=
[CODER]=
[VIDEOFILE]=E:\Backup experiment\SN004\session3\SN004_02_03_F.avi
[RESOLUTION]=30.0000
[STARTCODES]
1	0.0000	0
2	0.0333	0
3	0.0667	0
4	0.1000	0
5	0.1333	0
6	0.1667	0
7	0.2000	0
8	0.2333	0
9	0.2667	0
10	0.3000	0
11	0.3333	0
12	0.3667	0
13	0.4000	0
14	0.4333	0
15	0.4667	0
16	0.5000	0
17	0.5333	0
18	0.5667	0
19	0.6000	0
20	0.6333	0
21	0.6667	0
22	0.7000	0
23	0.7333	0
24	0.7667	0
25	0.8000	0
26	0.8333	0
27	0.8667	0
28	0.9000	0
29	0.9333	0
30	0.9667	0
31	1.0000	0
32	1.0333	0
33	1.0667	0
34	1.1000	0
35	1.1333	0
36	1.1667	0
37	1.2000	0
38	1.2333	0
39	1.2667	0
40	1.3000	0
41	1.3333	0
42	1.3667	0
43	1.4000	0
44	1.4333	0
45	1.4667	0
46	1.5000	0
47	1.5333	0
48	1.5667	0
49	1.6000	0
50	1.6333	0
51	1.6667	0
52	1.7000	0
53	1.7333	0
54	1.7667	0
55	1.8000	0
56	1.8333	0
57	1.8667	0
58	1.9000	0
59	1.9333	0
60	1.9667	0
61	2.0000	0
62	2.0333	0
63	2.0667	0
64	2.1000	0
65	2.1333	0
66	2.1667	0
67	2.2000	0
68	2.2333	0
69	2.2667	0
70	2.3000	0
71	2.3333	0
72	2.3667	0
73	2.4000	0
74	2.4333	0
75	2.4667	1
76	2.5000	1
77	2.5333	1
78	2.5667	1
79	2.6000	1
80	2.6333	1
81	2.6667	1
82	2.7000	1
83	2.7333	1
84	2.7667	1
85	2.8000	1
86	2.8333	1
87	2.8667	1
88	2.9000	1
89	2.9333	1
90	2.9667	1
91	3.0000	1
92	3.0333	1
93	3.0667	1
94	3.1000	1
95	3.1333	1
96	3.1667	1
97	3.2000	1
98	3.2333	1
99	3.2667	1
100	3.3000	1
101	3.3333	1
102	3.3667	1
103	3.4000	1
104	3.4333	1
105	3.4667	1
106	3.5000	1
107	3.5333	1
108	3.5667	1
109	3.6000	1
110	3.6333	1
111	3.6667	1
112	3.7000	1
113	3.7333	1
114	3.7667	1
115	3.8000	1
116	3.8333	1
117	3.8667	1
118	3.9000	1
119	3.9333	1
120	3.9667	1
121	4.0000	1
122	4.0333	1
123	4.0667	1
124	4.1000	1
125	4.1333	1
126	4.1667	1
127	4.2000	1
128	4.2333	1
129	4.2667	1
130	4.3000	1
131	4.3333	1
132	4.3667	1
133	4.4000	1
134	4.4333	1
135	4.4667	1
136	4.5000	1
137	4.5333	1
138	4.5667	1
139	4.6000	1
140	4.6333	1
141	4.6667	1
142	4.7000	1
143	4.7333	1
144	4.7667	1
145	4.8000	1
146	4.8333	1
147	4.8667	1
148	4.9000	1
149	4.9333	1
150	4.9667	1
151	5.0000	1
152	5.0333	1
153	5.0667	1
154	5.1000	1
155	5.1333	1
156	5.1667	1
157	5.2000	1
158	5.2333	1
159	5.2667	1
160	5.3000	1
161	5.3333	1
162	5.3667	1
163	5.4000	1
164	5.4333	1
165	5.4667	1
166	5.5000	1
167	5.5333	1
168	5.5667	1
169	5.6000	1
