13:58.0,0.37,-0.29,-0.63,-1,24.3,0.884,0
13:58.0,0.36,-0.29,-0.64,-1,24.1,0.885,0
13:58.1,0.38,-0.26,-0.63,-1,24.1,0.887,0
13:58.1,0.38,-0.24,-0.62,-1,24.1,0.885,0
13:58.1,0.38,-0.2,-0.62,-1,24.1,0.89,0
13:58.2,0.4,-0.21,-0.59,-1,24.3,0.887,0
13:58.2,0.41,-0.19,-0.61,-1,24.1,0.887,0
13:58.2,0.37,-0.25,-0.58,-1,24.1,0.887,0
13:58.3,0.37,-0.23,-0.61,-1,24.1,0.882,0
13:58.3,0.37,-0.24,-0.65,-1,24.1,0.882,0
13:58.3,0.39,-0.25,-0.65,-1,24.1,0.887,0
13:58.3,0.3,-0.31,-0.62,-1,24.1,0.882,0
13:58.4,0.37,-0.27,-0.64,-1,24.1,0.887,0
13:58.4,0.37,-0.29,-0.63,-1,24.1,0.882,0
13:58.4,0.38,-0.25,-0.63,-1,24.1,0.882,0
13:58.5,0.38,-0.24,-0.64,-1,24.1,0.882,0
13:58.5,0.37,-0.2,-0.64,-1,24.1,0.882,0
13:58.5,0.35,-0.21,-0.64,-1,24.1,0.882,0
13:58.6,0.36,-0.19,-0.66,-1,24.3,0.882,0
13:58.6,0.35,-0.2,-0.67,-1,24.1,0.882,0
13:58.6,0.36,-0.19,-0.66,-1,24.1,0.882,0
13:58.7,0.36,-0.21,-0.64,-1,24.1,0.882,0
13:58.7,0.37,-0.21,-0.64,-1,24.1,0.882,0
13:58.7,0.36,-0.18,-0.64,-1,24.1,0.882,0
13:58.8,0.33,-0.18,-0.63,-1,24.1,0.882,0
13:58.8,0.3,-0.17,-0.65,-1,24.1,0.882,0
13:58.8,0.28,-0.22,-0.6,-1,24.1,0.882,0
13:58.8,0.25,-0.26,-0.57,-1,24.3,0.887,0
13:58.9,0.23,-0.29,-0.59,-1,24.1,0.882,0
13:58.9,0.21,-0.28,-0.51,-1,24.1,0.882,0
13:58.9,0.16,-0.28,-0.52,-1,24.1,0.882,0
13:59.0,0.13,-0.26,-0.53,-1,24.1,0.882,0
13:59.0,0.18,-0.32,-0.47,-1,24.1,0.882,0
13:59.0,0.28,-0.33,-0.48,-1,24.1,0.882,0
13:59.1,0.08,-0.19,-0.8,-1,24.1,0.882,0
13:59.1,-0.09,-0.13,-0.83,-1,24.1,0.882,0
