0.24,1.02,0.96,-1,25.1,0.312,0
0.41,1.01,0.9,-1,24.9,0.311,0
0.34,0.94,0.74,-1,24.9,0.312,0
0.28,0.87,0.77,-1,24.9,0.312,0
0.17,0.88,0.67,-1,24.9,0.313,0
0.12,0.92,1.04,-1,24.9,0.31,0
0.24,0.82,0.96,-1,24.9,0.31,0
0.19,0.94,0.8,-1,24.9,0.313,0
0.17,0.62,0.83,-1,24.9,0.313,0
0.15,0.46,1.01,-1,24.9,0.313,0
0.12,0.61,0.95,-1,24.9,0.315,0
0.23,0.66,1.04,-1,24.9,0.315,0
0.29,0.8,0.98,-1,24.9,0.318,0
0.2,0.51,1.06,-1,24.9,0.318,0
0.16,0.69,0.93,-1,24.9,0.32,0
0.12,0.64,0.9,-1,24.9,0.32,0
0.11,0.62,0.91,-1,24.9,0.323,0
0.07,0.68,1.01,-1,24.9,0.32,0
0.1,0.66,1.03,-1,24.9,0.323,0
0.17,0.64,1,-1,24.9,0.323,0
0.16,0.54,0.99,-1,24.9,0.325,0
0.17,0.5,0.96,-1,24.9,0.325,0
0.19,0.6,1,-1,24.9,0.325,0
0.15,0.69,1.02,-1,24.9,0.325,0
0.11,0.64,1.08,-1,24.9,0.325,0
0.05,0.58,1.11,-1,24.9,0.328,0
0.1,0.59,1,-1,24.9,0.328,0
0.17,0.55,1.01,-1,24.9,0.328,0
0.16,0.57,1.04,-1,24.9,0.328,0
0.12,0.52,1,-1,24.9,0.328,0
0.12,0.51,1.01,-1,25.1,0.328,0
0.14,0.54,1.07,-1,24.9,0.328,0
0.15,0.55,1.14,-1,24.9,0.33,0
0.1,0.43,1.14,-1,24.9,0.333,0
0.05,0.43,1.09,-1,24.9,0.333,0
0.04,0.36,1.08,-1,24.9,0.333,0
0.09,0.4,1.19,-1,24.9,0.338,0
0.14,0.49,1.07,-1,24.9,0.338,0
0.15,0.34,1.07,-1,24.9,0.338,0
0.17,0.32,1.05,-1,25.1,0.343,0
0.18,0.41,1.07,-1,24.9,0.343,0
0.14,0.61,1.33,-1,24.9,0.343,0
0.11,0.45,1.19,-1,24.9,0.346,0
0.09,0.33,1.26,-1,25.1,0.348,0
0.06,0.47,1.22,-1,24.9,0.353,0
0.07,0.48,1.08,-1,24.9,0.356,0
0.08,0.36,1.12,-1,24.9,0.359,0
0.09,0.44,1.08,-1,24.9,0.359,0
0.04,0.63,1.09,-1,24.9,0.359,0
0.02,0.56,1.05,-1,24.9,0.359,0
0,0.48,1.07,-1,24.9,0.362,0
0,0.53,1.09,-1,25.1,0.359,0
