0.71,0.02,-0.04,-1,24.1,0.001,0
0.74,0,0,-1,24.1,0,0
0.74,-0.03,0.01,-1,24.1,0,0
0.77,0,0.06,-1,24.1,0,0
0.83,-0.01,0.08,-1,24.1,0,0
0.89,0,0.1,-1,24.1,0,0
0.99,0,0.03,-1,24.1,0,0
1,0,-0.01,-1,24.1,0,0
1.01,0,0,-1,24.1,0,0
1.03,0.01,0,-1,24.1,0,0
0.97,-0.01,0.02,-1,24.1,0.001,0
0.99,-0.04,-0.01,-1,24.1,0.001,0
0.96,-0.04,0,-1,24.1,0,0
0.92,-0.09,-0.01,-1,24.1,0.001,0
0.91,-0.06,0,-1,24.1,0,0
0.99,-0.02,0,-1,24.1,0,0
0.98,-0.09,-0.06,-1,24.1,0,0
0.96,-0.05,-0.07,-1,24.1,0,0
0.95,-0.03,-0.06,-1,24.1,0,0
1.02,-0.02,-0.13,-1,24.1,0,0
0.96,-0.04,-0.07,-1,24.1,0,0
0.89,-0.03,0,-1,24.1,0,0
0.93,-0.13,-0.15,-1,24.1,0,0
0.87,-0.22,-0.11,-1,24.1,0,0
0.83,-0.26,-0.1,-1,24.1,0,0
0.76,-0.25,-0.1,-1,24.1,0,0
0.8,-0.23,-0.25,-1,24.1,0.001,0
0.8,-0.17,-0.18,-1,24.1,0.001,0
0.73,-0.18,-0.08,-1,24.1,0.001,0
0.77,-0.25,-0.27,-1,24.3,0.001,0
0.88,-0.19,-0.24,-1,24.1,0.001,0
0.8,-0.22,-0.15,-1,24.1,0.001,0
0.89,-0.25,-0.33,-1,24.1,0.001,0
0.95,-0.26,-0.32,-1,24.1,0,0
0.73,-0.32,-0.19,-1,24.1,0.001,0
0.67,-0.24,-0.27,-1,24.1,0.001,0
0.84,-0.2,-0.44,-1,24.1,0,0
0.86,-0.21,-0.42,-1,24.1,0,0
0.86,-0.21,-0.53,-1,24.1,0,0
0.9,-0.24,-0.6,-1,24.1,0.001,0
0.75,-0.24,-0.43,-1,24.1,0.001,0
0.6,-0.32,-0.44,-1,24.1,0,0
0.66,-0.3,-0.46,-1,24.1,0,0
0.71,-0.22,-0.45,-1,24.1,0,0
0.71,-0.21,-0.46,-1,24.1,0,0
0.75,-0.17,-0.5,-1,24.1,0.001,0
0.71,-0.15,-0.45,-1,24.1,0,0
0.63,-0.16,-0.37,-1,24.1,0,0
0.6,-0.18,-0.37,-1,24.1,0.001,0
0.63,-0.2,-0.41,-1,24.1,0.001,0
