-0.07,0.96,0.17,-1,23.1,0.48,0
0,1,0.19,-1,23.1,0.464,0
0,1.07,0.22,-1,23.1,0.448,0
0,1.06,0.36,-1,23.1,0.445,0
-0.02,0.99,0.34,-1,23.1,0.436,0
0,0.98,0.32,-1,23.1,0.431,0
0.02,1,0.28,-1,23.1,0.425,0
0.05,1,0.35,-1,23.1,0.425,0
0.2,0.99,0.27,-1,23.1,0.417,0
0.07,1.68,0.25,-1,23.1,0.395,0
-0.15,1.28,0.18,-1,23.1,0.377,0
-0.1,1.06,0.44,-1,23.1,0.371,0
0,0.76,0.35,-1,23.1,0.363,0
0.14,0.66,0.4,-1,23.1,0.363,0
0.07,1.07,0.09,-1,23.1,0.363,0
0.01,1.05,0.05,-1,23.1,0.358,0
0,1.18,0.04,-1,23.3,0.358,0
-0.06,0.99,0.08,-1,23.1,0.355,0
-0.05,1,0.02,-1,23.1,0.355,0
-0.09,1.01,-0.04,-1,23.1,0.353,0
-0.04,1.01,0.05,-1,23.1,0.35,0
-0.12,1,0.03,-1,23.1,0.348,0
-0.15,0.99,0.02,-1,23.3,0.348,0
-0.17,0.98,-0.09,-1,23.1,0.345,0
-0.16,0.89,-0.08,-1,23.1,0.342,0
-0.21,0.96,-0.08,-1,23.1,0.342,0
-0.22,0.88,-0.02,-1,23.1,0.342,0
-0.18,0.86,-0.01,-1,23.3,0.339,0
-0.25,0.87,-0.08,-1,23.1,0.337,0
-0.25,0.94,-0.09,-1,23.1,0.334,0
-0.27,0.94,0.07,-1,23.1,0.339,0
-0.27,0.96,0,-1,23.3,0.339,0
-0.29,1,0.02,-1,23.1,0.337,0
-0.31,0.88,0.02,-1,23.3,0.339,0
-0.32,0.83,0.07,-1,23.1,0.339,0
-0.54,1.23,-0.27,-1,23.1,0.342,0
-0.37,1.07,0.08,-1,23.1,0.348,0
-0.39,0.54,0.36,-1,23.1,0.35,0
-0.32,0.89,0.52,-1,23.1,0.355,0
-0.37,1.24,0.55,-1,23.1,0.358,0
-0.29,1.16,0.72,-1,23.3,0.358,0
-0.69,1.12,0.54,-1,23.1,0.363,0
-0.4,0.94,0.61,-1,23.1,0.363,0
-0.28,1,0.54,-1,23.3,0.371,0
-0.37,0.86,0.6,-1,23.1,0.387,0
-0.38,0.83,0.48,-1,23.3,0.403,0
-0.53,0.68,0.43,-1,23.1,0.425,0
-0.64,0.71,0.54,-1,23.1,0.448,0
0.26,-0.64,2.029,-1,23.1,0.459,0
-0.94,0.93,0.36,-1,23.1,0.478,0
1.06,-3.98,3.28,-1,23.1,0.528,0
-0.15,4.24,0.18,-1,23.3,0.507,0
-0.32,0.3,0.76,-1,23.3,0.461,0
-0.15,1.03,-0.32,-1,23.1,0.485,0
-0.43,2.07,0.08,-1,23.1,0.483,0
-0.41,1.42,0.2,-1,23.1,0.468,0
-0.35,0.44,0.43,-1,23.3,0.457,0
-0.37,0.72,0.09,-1,23.3,0.451,0
-0.46,0.89,0.07,-1,23.1,0.448,0
-0.55,0.63,0.04,-1,23.3,0.44,0
-0.57,0.6,-0.04,-1,23.3,0.44,0
-0.69,0.5,0.01,-1,23.1,0.434,0
-0.72,0.42,0.02,-1,23.3,0.432,0
-0.59,0.48,-0.2,-1,23.3,0.428,0
-0.55,0.49,-0.32,-1,23.1,0.428,0
-0.54,0.27,-0.42,-1,23.1,0.423,0
-0.54,0.04,-0.6,-1,23.3,0.417,0
-0.51,-0.06,-0.64,-1,23.1,0.417,0
-0.45,-0.06,-0.79,-1,23.1,0.412,0
-0.37,-0.14,-0.78,-1,23.3,0.412,0
-0.18,-0.23,-0.82,-1,23.1,0.412,0
-0.28,-0.18,-0.76,-1,23.1,0.409,0
-0.3,-0.04,-0.77,-1,23.3,0.406,0
-0.4,0.19,-0.89,-1,23.1,0.38,0
-0.49,0,-0.85,-1,23.1,0.361,0
-0.5,0.52,-0.97,-1,23.3,0.338,0
-0.5,0.06,-0.75,-1,23.3,0.287,0
-0.25,-0.14,-0.66,-1,23.1,0.258,0
-0.49,0.25,-0.72,-1,23.3,0.236,0
-0.44,0.29,-0.49,-1,23.3,0.222,0
-0.45,0.23,-0.55,-1,23.3,0.213,0
-0.45,0.3,-0.61,-1,23.3,0.206,0
-0.39,0.39,-0.7,-1,23.3,0.199,0
-0.48,0.2,-0.53,-1,23.3,0.188,0
-0.52,0.09,-0.48,-1,23.1,0.176,0
-0.58,0.14,-0.55,-1,23.1,0.163,0
-0.56,0.13,-0.55,-1,23.3,0.146,0
-0.62,0.17,-0.62,-1,23.3,0.128,0
-0.63,0.43,-0.66,-1,23.1,0.105,0
-0.5,0.33,-0.5,-1,23.3,0.078,0
-0.65,0.3,-0.49,-1,23.3,0.056,0
-0.58,-0.26,-0.57,-1,23.3,0.042,0
-0.75,0.22,-0.57,-1,23.3,0.028,0
-0.76,0.45,-0.65,-1,23.3,0.02,0
-0.79,0.69,-0.43,-1,23.3,0.013,0
-0.71,0.17,-0.3,-1,23.3,0.009,0
-0.65,0.49,-0.36,-1,23.3,0.005,0
-0.55,0.51,-0.33,-1,23.3,0.003,0
-0.98,0.72,-0.72,-1,23.3,0.001,0
-0.45,0.38,-0.38,-1,23.3,0.001,0
-0.56,-0.22,0.24,-1,23.3,0.001,0
-0.47,0.95,-0.64,-1,23.1,0.011,0
-0.41,0.44,-0.63,-1,23.3,0.024,0
-0.5,0.53,-0.62,-1,23.1,0.034,0
-0.41,0.46,-0.57,-1,23.3,0.038,0
-0.46,0.34,-0.63,-1,23.3,0.04,0
-0.42,0.36,-0.49,-1,23.1,0.034,0
-0.29,0.32,-0.74,-1,23.3,0.024,0
-0.24,-0.61,-0.6,-1,23.3,0.02,0
-0.21,0,-0.83,-1,23.3,0.017,0
-0.27,-0.24,-0.63,-1,23.3,0.013,0
-0.42,-0.1,-0.48,-1,23.3,0.013,0
-0.68,0.07,-0.45,-1,23.1,0.013,0
-0.87,0.29,-0.64,-1,23.1,0.013,0
-0.9,0.35,-0.68,-1,23.3,0.022,0
-0.62,0.51,-0.85,-1,23.3,0.038,0
-0.41,0.22,-0.73,-1,23.3,0.058,0
-0.19,0.04,-0.55,-1,23.3,0.078,0
0.29,0.87,-0.87,-1,23.1,0.096,0
0.31,0.63,-0.65,-1,23.3,0.111,0
0.34,0.29,-0.71,-1,23.3,0.122,0
0.43,0.36,-0.83,-1,23.3,0.13,0
0.5,0.46,-0.92,-1,23.1,0.135,0
0.35,0.29,-0.64,-1,23.3,0.139,0
0.27,0.14,-0.44,-1,23.3,0.139,0
0.47,0.06,-0.83,-1,23.3,0.139,0
0.44,0.48,-0.74,-1,23.3,0.139,0
0.25,0.02,-0.55,-1,23.3,0.141,0
0.24,-0.18,-0.58,-1,23.3,0.143,0
0.37,0.11,-0.76,-1,23.3,0.15,0
0.33,-0.27,-0.55,-1,23.3,0.156,0
0.43,-0.14,-0.64,-1,23.3,0.163,0
0.46,-0.03,-0.63,-1,23.3,0.17,0
0.48,0.06,-0.74,-1,23.3,0.176,0
0.42,-0.01,-0.59,-1,23.3,0.179,0
0.5,0.44,-0.71,-1,23.3,0.183,0
0.42,0.58,-0.74,-1,23.3,0.185,0
0.27,0.66,-0.59,-1,23.1,0.188,0
0.16,0.81,-0.61,-1,23.3,0.188,0
0.04,0.68,-0.51,-1,23.3,0.188,0
0.02,0.64,-0.5,-1,23.1,0.185,0
-0.41,0.51,-0.06,-1,23.3,0.183,0
-0.48,0.98,-0.08,-1,23.3,0.174,0
-0.45,1,0.03,-1,23.3,0.161,0
-0.49,1.3,-0.03,-1,23.3,0.146,0
