-0.21,0.93,0.03,-1,24.1,0.176,0
-0.22,1.04,0.07,-1,24.1,0.175,0
-0.27,1.1,0,-1,24.1,0.178,0
-0.2,1,0,-1,24.1,0.18,0
-0.12,1,0.02,-1,24.1,0.18,0
-0.06,1.05,0.03,-1,24.1,0.18,0
-0.04,1.04,0.06,-1,24.1,0.18,0
-0.02,0.99,0.09,-1,24.1,0.181,0
-0.03,0.97,0.13,-1,24.1,0.18,0
-0.08,1.04,0.09,-1,24.1,0.18,0
-0.05,1.1,0.17,-1,24.1,0.178,0
-0.05,1.02,0.18,-1,24.1,0.18,0
-0.08,1.02,0.17,-1,24.1,0.179,0
-0.07,1,0.19,-1,24.1,0.179,0
-0.1,1.05,0.14,-1,24.1,0.179,0
-0.1,1.11,0.21,-1,24.1,0.175,0
-0.06,1.06,0.24,-1,24.1,0.166,0
-0.07,1,0.22,-1,24.1,0.155,0
-0.07,1.02,0.2,-1,24.1,0.15,0
-0.07,1.01,0.19,-1,24.1,0.147,0
-0.09,0.98,0.15,-1,24.1,0.147,0
-0.07,1,0.18,-1,24.1,0.147,0
-0.05,1.03,0.18,-1,24.1,0.147,0
-0.05,1.02,0.17,-1,24.1,0.147,0
-0.06,1,0.18,-1,24.1,0.152,0
-0.08,1.01,0.21,-1,24.1,0.152,0
-0.08,1.02,0.24,-1,24.1,0.152,0
-0.06,1.05,0.29,-1,24.1,0.152,0
-0.04,1.02,0.29,-1,24.1,0.154,0
-0.06,1.01,0.27,-1,24.1,0.157,0
-0.07,1,0.24,-1,24.1,0.157,0
-0.05,1.05,0.28,-1,24.1,0.159,0
-0.04,1.03,0.3,-1,24.1,0.161,0
-0.04,1.01,0.3,-1,24.1,0.162,0
-0.04,1.03,0.29,-1,24.1,0.161,0
-0.04,1,0.28,-1,24.1,0.164,0
-0.03,1.03,0.3,-1,24.1,0.166,0
-0.03,1.02,0.29,-1,24.1,0.166,0
-0.03,1.03,0.32,-1,24.1,0.166,0
-0.04,1.03,0.31,-1,24.1,0.166,0
-0.04,1,0.26,-1,24.1,0.168,0
-0.03,1.02,0.29,-1,24.1,0.168,0
-0.03,1.02,0.26,-1,24.1,0.169,0
-0.03,1.03,0.27,-1,24.1,0.169,0
-0.05,1.02,0.26,-1,24.1,0.169,0
-0.05,1.02,0.27,-1,24.1,0.169,0
-0.04,1.02,0.25,-1,24.1,0.169,0
-0.05,1.01,0.26,-1,24.1,0.171,0
-0.06,1.02,0.28,-1,24.1,0.174,0
-0.05,1.04,0.28,-1,24.1,0.173,0
-0.06,1.03,0.26,-1,24.1,0.175,0
-0.04,1.01,0.25,-1,24.1,0.175,0
-0.05,1,0.23,-1,24.1,0.175,0
-0.06,1.03,0.23,-1,24.1,0.178,0
-0.07,1.03,0.24,-1,24.3,0.18,0
-0.07,1.01,0.25,-1,24.1,0.18,0
-0.06,1.02,0.29,-1,24.1,0.18,0
-0.07,1.05,0.24,-1,24.3,0.18,0
-0.07,1,0.22,-1,24.1,0.18,0
-0.06,0.98,0.25,-1,24.1,0.183,0
-0.06,1.05,0.24,-1,24.1,0.183,0
-0.07,1.04,0.23,-1,24.1,0.183,0
-0.06,1,0.24,-1,24.1,0.183,0
-0.06,1.02,0.21,-1,24.1,0.183,0
-0.06,1.05,0.2,-1,24.1,0.183,0
-0.06,1.03,0.22,-1,24.1,0.182,0
-0.07,1,0.22,-1,24.1,0.184,0
-0.06,1.01,0.19,-1,24.1,0.184,0
-0.05,1.04,0.22,-1,24.1,0.187,0
