22:04.0,-0.5,-0.7,0.84,-1,29.5,0.144,0
22:04.0,-0.48,-0.49,0.69,-1,29.3,0.149,0
22:04.1,-0.4,-0.46,0.64,-1,29.5,0.149,0
22:04.1,-0.32,-0.6,0.6,-1,29.5,0.151,0
22:04.1,-0.47,-0.76,0.63,-1,29.5,0.153,0
22:04.2,-0.52,-0.82,0.6,-1,29.5,0.153,0
22:04.2,-0.52,-0.84,0.48,-1,29.5,0.158,0
22:04.2,-0.52,-0.95,0.45,-1,29.5,0.158,0
22:04.2,-0.61,-0.96,0.5,-1,29.5,0.162,0
22:04.3,-0.54,-0.92,0.6,-1,29.5,0.162,0
22:04.3,-0.5,-0.94,0.71,-1,29.5,0.167,0
22:04.3,-0.52,-1.02,0.8,-1,29.5,0.167,0
22:04.4,-0.56,-0.99,0.8,-1,29.3,0.169,0
22:04.4,-0.58,-0.79,0.78,-1,29.3,0.169,0
22:04.4,-0.63,-0.66,0.81,-1,29.5,0.171,0
22:04.5,-0.62,-0.5,0.8,-1,29.5,0.173,0
22:04.5,-0.59,-0.45,0.8,-1,29.3,0.173,0
22:04.5,-0.64,-0.34,0.71,-1,29.5,0.175,0
22:04.6,-0.74,-0.32,0.66,-1,29.3,0.175,0
22:04.6,-0.75,-0.43,0.67,-1,29.3,0.175,0
22:04.6,-0.74,-0.53,0.66,-1,29.3,0.178,0
22:04.7,-0.72,-0.55,0.56,-1,29.5,0.175,0
22:04.7,-0.73,-0.51,0.45,-1,29.5,0.177,0
22:04.7,-0.74,-0.43,0.32,-1,29.5,0.178,0
22:04.8,-0.73,-0.34,0.29,-1,29.5,0.178,0
22:04.8,-0.58,-0.5,0.36,-1,29.5,0.175,0
22:04.8,-0.64,-0.5,0.38,-1,29.5,0.175,0
22:04.8,-0.98,-0.28,0.39,-1,29.5,0.173,0
22:04.9,-1.23,-0.2,0.57,-1,29.5,0.173,0
22:04.9,-1.38,-0.25,0.8,-1,29.5,0.169,0
22:04.9,-1.29,-0.01,0.9,-1,29.5,0.169,0
22:05.0,-1.08,0.19,0.98,-1,29.5,0.169,0
22:05.0,-0.88,0.08,0.92,-1,29.5,0.169,0
22:05.0,-0.98,0.2,0.73,-1,29.5,0.169,0
22:05.1,-1.07,0.37,0.48,-1,29.5,0.173,0
22:05.1,-1.23,0.1,0.48,-1,29.5,0.173,0
22:05.1,-0.9,-0.02,0.4,-1,29.5,0.175,0
22:05.2,-0.74,0.02,0.39,-1,29.5,0.173,0
22:05.2,-0.77,0.07,0.25,-1,29.5,0.171,0
22:05.2,-0.96,0.03,0.31,-1,29.5,0.169,0
22:05.2,-1.05,-0.11,0.29,-1,29.5,0.167,0
22:05.3,-1.01,-0.19,0.28,-1,29.5,0.162,0
22:05.3,-1.01,-0.18,0.28,-1,29.5,0.16,0
22:05.3,-1.04,-0.04,0.32,-1,29.5,0.156,0
22:05.4,-1.1,0.08,0.35,-1,29.5,0.153,0
22:05.4,-1.4,0.04,0.33,-1,29.5,0.153,0
22:05.4,-1.32,0.05,0.48,-1,29.5,0.151,0
22:05.5,-0.74,0,0.53,-1,29.5,0.151,0
22:05.5,-0.93,0.06,0.46,-1,29.5,0.149,0
22:05.5,-1.2,0.24,0.43,-1,29.5,0.149,0
22:05.6,-1.12,0.44,0.42,-1,29.5,0.145,0
22:05.6,-1.07,0.29,0.53,-1,29.5,0.147,0
22:05.6,-1,0.19,0.64,-1,29.5,0.145,0
22:05.7,-0.92,0.3,0.66,-1,29.5,0.149,0
22:05.7,-0.86,0.35,0.56,-1,29.5,0.153,0
22:05.7,-0.84,0.28,0.5,-1,29.5,0.156,0
22:05.8,-0.89,0.17,0.5,-1,29.5,0.156,0
22:05.8,-1,0.12,0.43,-1,29.5,0.156,0
22:05.8,-1,0.11,0.33,-1,29.5,0.156,0
22:05.8,-0.9,0.08,0.3,-1,29.5,0.156,0
22:05.9,-0.85,0.05,0.23,-1,29.5,0.156,0
22:05.9,-0.81,0.03,0.24,-1,29.5,0.156,0
22:05.9,-0.96,-0.02,0.25,-1,29.5,0.156,0
22:06.0,-1.42,-0.01,0.13,-1,29.5,0.156,0
22:06.0,-1.62,0.04,0.14,-1,29.5,0.153,0
22:06.0,-1.42,0.16,0.31,-1,29.5,0.153,0
22:06.1,-1.05,0.17,0.46,-1,29.5,0.153,0
22:06.1,-0.83,0.22,0.39,-1,29.5,0.156,0
22:06.1,-0.77,0.24,0.42,-1,29.5,0.156,0
22:06.2,-0.83,0.15,0.35,-1,29.5,0.158,0
22:06.2,-0.98,0.08,0.3,-1,29.5,0.162,0
22:06.2,-1.09,-0.14,0.34,-1,29.5,0.162,0
22:06.3,-1.11,-0.09,0.31,-1,29.5,0.167,0
22:06.3,-1.11,0,0.18,-1,29.5,0.164,0
22:06.3,-1.07,0.03,0.16,-1,29.5,0.164,0
22:06.3,-1.01,-0.03,0.16,-1,29.5,0.164,0
22:06.4,-0.97,-0.05,0.18,-1,29.5,0.162,0
22:06.4,-0.94,-0.09,0.11,-1,29.5,0.162,0
22:06.4,-0.97,-0.11,0.08,-1,29.5,0.164,0
22:06.5,-1.03,-0.15,0.04,-1,29.5,0.162,0
22:06.5,-1.01,-0.17,0.01,-1,29.5,0.162,0
22:06.5,-1,-0.14,0.01,-1,29.5,0.162,0
22:06.6,-0.99,-0.17,0.03,-1,29.5,0.164,0
22:06.6,-1,-0.18,0.02,-1,29.5,0.164,0
22:06.6,-1,-0.22,0.06,-1,29.5,0.167,0
22:06.7,-0.96,-0.24,0.09,-1,29.5,0.167,0
22:06.7,-0.93,-0.23,0.07,-1,29.3,0.169,0
22:06.7,-0.94,-0.23,0.06,-1,29.5,0.169,0
