25:16.0,0.5,-0.03,1.07,-1,24.5,0,0
25:16.0,0.5,-0.01,1.07,-1,24.5,0,0
25:16.1,0.55,-0.07,1.02,-1,24.5,0,0
25:16.1,0.52,-0.01,1.05,-1,24.5,0,0
25:16.1,0.52,0,1.07,-1,24.5,0,0
25:16.2,0.52,-0.01,1.1,-1,24.5,0,0
25:16.2,0.48,0,1.16,-1,24.5,0,0
25:16.2,0.52,-0.03,0.95,-1,24.5,0,0
25:16.2,0.54,-0.03,1.05,-1,24.7,0,0
25:16.3,0.55,-0.01,1.13,-1,24.5,0,0
25:16.3,0.52,0,1.05,-1,24.5,0,0
25:16.3,0.5,-0.01,1.02,-1,24.7,0,0
25:16.4,0.5,-0.02,1.07,-1,24.5,0,0
25:16.4,0.49,-0.02,1.07,-1,24.5,0,0
25:16.4,0.5,0,1.04,-1,24.5,0,0
25:16.5,0.5,-0.01,1.06,-1,24.5,0,0
25:16.5,0.53,-0.03,1.05,-1,24.7,0,0
25:16.5,0.5,-0.01,1.07,-1,24.5,0,0
25:16.6,0.46,0.01,1.08,-1,24.7,0,0
25:16.6,0.48,-0.03,1.08,-1,24.5,0,0
25:16.6,0.48,-0.04,1.07,-1,24.5,0,0
25:16.7,0.44,-0.04,1.06,-1,24.5,0,0
25:16.7,0.41,-0.02,1.07,-1,24.7,0,0
25:16.7,0.48,-0.04,1.09,-1,24.5,0,0
25:16.8,0.58,-0.12,1.22,-1,24.5,0,0
25:16.8,0.46,-0.03,1.11,-1,24.5,0,0
25:16.8,0.45,-0.01,1.07,-1,24.5,0,0
25:16.8,0.47,-0.03,1.07,-1,24.7,0,0
25:16.9,0.48,-0.03,1.07,-1,24.5,0,0
25:16.9,0.48,-0.01,1.06,-1,24.5,0,0
25:16.9,0.47,0.01,1.07,-1,24.5,0,0
25:17.0,0.49,0.02,1.09,-1,24.5,0,0
25:17.0,0.45,0.04,1.1,-1,24.7,0,0
25:17.0,0.43,0.1,1.11,-1,24.7,0,0
25:17.1,0.42,0.14,1.1,-1,24.7,0,0
